DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR,Salinity,DescRate_ms ,Flag
2018-06-27T14:04:16Z,16.152,10.3377,0.2386,0.8634,122.328,86.430554,7.9043,70.597,6.957,327.7183,0.12562,0.0575,0.104,0
2018-06-27T14:04:16Z,16.179,10.3372,0.2548,0.8499,122.25,86.438239,7.8929,70.493,6.953,327.8697,0.12566,0.0574,0.099,0
2018-06-27T14:04:16Z,16.204,10.3369,0.2022,0.8634,122.37,86.465075,7.8914,70.478,6.954,327.7561,0.12555,0.0575,0.094,0
2018-06-27T14:04:16Z,16.228,10.3366,0.2184,0.8097,122.253,86.426893,7.8882,70.448,6.954,327.794,0.12548,0.0575,0.091,0
2018-06-27T14:04:16Z,16.254,10.3361,0.2022,0.8634,122.254,86.396556,7.8899,70.462,6.953,328.2483,0.12558,0.0575,0.092,0
2018-06-27T14:04:16Z,16.284,10.3354,0.2386,0.7828,122.255,86.413629,7.8953,70.509,6.955,328.059,0.12556,0.0575,0.097,0
2018-06-27T14:04:16Z,16.314,10.3345,0.2265,0.8634,122.257,86.405647,7.895,70.505,6.953,327.7561,0.12545,0.0575,0.102,0
2018-06-27T14:04:16Z,16.341,10.334,0.2386,0.8634,122.259,86.40649,7.9001,70.549,6.953,327.9076,0.12558,0.0575,0.105,0
2018-06-27T14:04:16Z,16.363,10.3336,0.2143,0.7694,122.262,86.412581,7.9008,70.555,6.953,327.794,0.12565,0.0575,0.105,0
2018-06-27T14:04:16Z,16.385,10.3325,0.2265,1.0111,122.344,86.457537,7.8884,70.444,6.951,327.8697,0.12551,0.0575,0.104,0
2018-06-27T14:04:16Z,16.41,10.3312,0.2265,1.1051,122.266,86.410012,7.8803,70.37,6.952,327.9076,0.12559,0.0575,0.103,0
2018-06-27T14:04:16Z,16.437,10.3303,0.2507,1.1319,122.19,86.352791,7.861,70.196,6.951,328.0211,0.1257,0.0574,0.102,0
2018-06-27T14:04:16Z,16.467,10.3293,0.2184,0.9842,122.274,86.409815,7.8492,70.09,6.951,327.7561,0.12563,0.0575,0.101,0
2018-06-27T14:04:16Z,16.494,10.3283,0.2265,1.0782,122.277,86.398516,7.8329,69.943,6.949,327.9076,0.1256,0.0575,0.101,0
2018-06-27T14:04:16Z,16.52,10.3275,0.2265,1.0648,122.201,86.366855,7.8175,69.805,6.952,327.9076,0.12566,0.0574,0.101,0
2018-06-27T14:04:16Z,16.54,10.3267,0.2224,1.0648,122.284,86.389751,7.8031,69.675,6.95,328.0969,0.12568,0.0575,0.101,0
2018-06-27T14:04:16Z,16.556,10.3262,0.2184,1.0379,122.207,86.370023,7.7873,69.532,6.95,328.0969,0.12556,0.0574,0.099,0
2018-06-27T14:04:16Z,16.571,10.3257,0.2305,0.9439,122.29,86.391407,7.7809,69.473,6.952,328.0211,0.12548,0.0575,0.094,0
2018-06-27T14:04:16Z,16.593,10.3252,0.2831,1.0111,122.212,86.363141,7.7719,69.391,6.952,328.1726,0.12555,0.0574,0.089,0
2018-06-27T14:04:16Z,16.621,10.3246,0.2912,1.0916,122.214,86.345735,7.7729,69.399,6.953,327.9454,0.12554,0.0574,0.085,0
2018-06-27T14:04:16Z,16.651,10.3238,0.2993,1.1051,122.295,86.413071,7.7622,69.301,6.95,328.0969,0.12553,0.0575,0.085,0
2018-06-27T14:04:16Z,16.676,10.3229,0.3073,1.0245,122.297,86.39828,7.7683,69.353,6.95,328.0211,0.12561,0.0575,0.086,0
2018-06-27T14:04:16Z,16.695,10.3222,0.3073,1.1051,122.22,86.364142,7.7777,69.435,6.951,328.2483,0.12551,0.0574,0.088,0
2018-06-27T14:04:16Z,16.714,10.3217,0.3073,1.2125,122.382,86.455555,7.7883,69.528,6.949,328.059,0.12565,0.0575,0.09,0
2018-06-27T14:04:16Z,16.739,10.3211,0.2993,1.0379,122.424,86.492657,7.7932,69.568,6.949,327.8697,0.12582,0.0575,0.093,0
2018-06-27T14:04:16Z,16.767,10.3203,0.2831,1.0379,122.307,86.407173,7.7968,69.599,6.946,328.3997,0.12567,0.0575,0.095,0
2018-06-27T14:04:16Z,16.797,10.3194,0.2831,0.9976,122.309,86.413272,7.814,69.751,6.949,328.2483,0.12566,0.0575,0.096,0
2018-06-27T14:04:16Z,16.825,10.3183,0.279,1.5213,122.312,86.395866,7.812,69.731,6.948,328.324,0.12566,0.0575,0.097,0
2018-06-27T14:04:16Z,16.854,10.3172,0.3276,1.5482,122.315,86.428835,7.8154,69.76,6.949,328.5133,0.12564,0.0575,0.099,0
2018-06-27T14:04:16Z,16.885,10.3163,0.2831,1.4542,122.477,86.49118,7.8071,69.684,6.949,328.5511,0.12552,0.0575,0.104,0
2018-06-27T14:04:16Z,16.916,10.3151,0.3033,1.4676,122.322,86.437216,7.8037,69.652,6.948,328.5511,0.12558,0.0575,0.11,0
2018-06-27T14:04:16Z,16.944,10.3136,0.3033,1.0782,122.444,86.46626,7.7888,69.517,6.947,328.3997,0.12568,0.0575,0.114,0
2018-06-27T14:04:16Z,16.974,10.3123,0.2912,0.9439,122.33,86.425304,7.7859,69.489,6.944,328.8161,0.12566,0.0575,0.116,0
2018-06-27T14:04:16Z,17.006,10.3109,0.2871,1.0111,122.335,86.398987,7.7766,69.404,6.946,328.6647,0.12573,0.0575,0.117,0
2018-06-27T14:04:16Z,17.036,10.3094,0.2912,1.0916,122.34,86.409814,7.7792,69.426,6.947,328.3997,0.12574,0.0575,0.118,0
2018-06-27T14:04:16Z,17.063,10.3083,0.2831,1.2931,122.344,86.411834,7.7802,69.435,6.945,328.589,0.12561,0.0575,0.118,0
2018-06-27T14:04:16Z,17.087,10.3071,0.279,1.3199,122.349,86.396474,7.7815,69.444,6.946,328.4754,0.12559,0.0575,0.116,0
2018-06-27T14:04:16Z,17.109,10.3061,0.2669,1.2662,122.274,86.369463,7.7906,69.524,6.944,328.5511,0.12563,0.0574,0.112,0
2018-06-27T14:04:16Z,17.135,10.3053,0.275,1.2125,122.437,86.44545,7.8005,69.612,6.944,328.6269,0.12558,0.0575,0.108,0
2018-06-27T14:04:16Z,17.166,10.3042,0.275,1.1991,122.361,86.420847,7.804,69.642,6.943,328.9676,0.12554,0.0575,0.106,0
2018-06-27T14:04:16Z,17.196,10.3032,0.2831,1.3065,122.364,86.400084,7.8067,69.665,6.943,328.7404,0.12556,0.0575,0.105,0
2018-06-27T14:04:16Z,17.225,10.3019,0.2912,1.3602,122.367,86.411823,7.8024,69.625,6.941,329.0054,0.12553,0.0575,0.105,0
2018-06-27T14:04:16Z,17.252,10.3007,0.2871,1.2796,122.291,86.346773,7.8006,69.608,6.944,328.589,0.1255,0.0575,0.106,0
2018-06-27T14:04:16Z,17.276,10.2997,0.2993,1.3333,122.296,86.362105,7.7997,69.6,6.94,329.1569,0.12568,0.0575,0.107,0
2018-06-27T14:04:16Z,17.296,10.2989,0.2871,1.2125,122.459,86.452213,7.7906,69.521,6.941,328.7783,0.12567,0.0575,0.107,0
2018-06-27T14:04:16Z,17.313,10.2983,0.2912,1.2662,122.383,86.41304,7.778,69.408,6.942,328.7404,0.12551,0.0575,0.103,0
2018-06-27T14:04:16Z,17.33,10.2973,0.275,1.2393,122.386,86.410857,7.7766,69.395,6.944,329.0054,0.1255,0.0575,0.097,0
2018-06-27T14:04:16Z,17.349,10.2965,0.2871,1.3333,122.467,86.454932,7.7753,69.38,6.94,328.7783,0.12556,0.0575,0.089,0
2018-06-27T14:04:16Z,17.366,10.296,0.2831,1.3333,122.312,86.35819,7.7672,69.305,6.945,329.119,0.12555,0.0575,0.081,0
2018-06-27T14:04:16Z,17.386,10.2954,0.3154,1.2259,122.315,86.352849,7.7674,69.304,6.944,329.2704,0.12566,0.0575,0.076,0
2018-06-27T14:04:16Z,17.411,10.2947,0.3073,1.2393,122.396,86.402114,7.7646,69.276,6.942,329.0054,0.12568,0.0575,0.075,0
2018-06-27T14:04:16Z,17.436,10.2941,0.275,1.2393,122.398,86.415818,7.7697,69.319,6.943,328.8919,0.12548,0.0575,0.076,0
2018-06-27T14:04:16Z,17.452,10.2934,0.2669,1.2662,122.4,86.395264,7.7648,69.273,6.941,328.7404,0.12553,0.0575,0.078,0
2018-06-27T14:04:16Z,17.467,10.2937,0.279,1.2662,122.323,86.368225,7.7638,69.263,6.94,328.7783,0.12557,0.0575,0.079,0
2018-06-27T14:04:16Z,17.479,10.2941,0.275,1.3199,122.405,86.389999,7.7528,69.164,6.944,328.589,0.12554,0.0575,0.077,0
2018-06-27T14:04:16Z,17.495,10.2941,0.3195,1.2662,122.325,86.368167,7.7497,69.134,6.945,328.9676,0.1256,0.0575,0.074,0
2018-06-27T14:04:16Z,17.511,10.2936,0.2993,1.3602,122.403,86.395397,7.7409,69.053,6.941,328.8161,0.12562,0.0575,0.07,0
2018-06-27T14:04:16Z,17.536,10.2918,0.2831,1.3736,122.323,86.356114,7.723,68.892,6.944,328.6647,0.12555,0.0575,0.068,0
2018-06-27T14:04:16Z,17.564,10.2902,0.275,1.1991,122.324,86.357587,7.7011,68.695,6.943,328.8161,0.12554,0.0575,0.069,0
2018-06-27T14:04:16Z,17.592,10.2886,0.2669,1.2796,122.49,86.453033,7.6849,68.549,6.943,328.7404,0.12565,0.0575,0.074,0
2018-06-27T14:04:16Z,17.619,10.2867,0.275,1.3602,122.416,86.415738,7.6774,68.48,6.943,329.2326,0.12562,0.0575,0.082,0
2018-06-27T14:04:16Z,17.644,10.2849,0.3276,1.2931,122.422,86.404002,7.6646,68.364,6.943,328.7026,0.12561,0.0575,0.09,0
2018-06-27T14:04:16Z,17.664,10.2835,0.2831,1.3333,122.428,86.408175,7.6586,68.31,6.941,328.8919,0.12572,0.0575,0.095,0
2018-06-27T14:04:16Z,17.672,10.2829,0.3073,1.3602,122.355,86.351081,7.6437,68.176,6.941,329.119,0.12567,0.0575,0.094,0
2018-06-27T14:04:16Z,17.684,10.2822,0.2912,1.0782,122.36,86.356122,7.6372,68.117,6.944,329.384,0.12554,0.0575,0.088,0
2018-06-27T14:04:16Z,17.708,10.2809,0.3154,1.0245,122.441,86.401904,7.6281,68.036,6.943,328.9676,0.1256,0.0575,0.082,0
2018-06-27T14:04:16Z,17.737,10.2796,0.2993,1.0111,122.364,86.353574,7.6258,68.015,6.942,329.0433,0.12562,0.0575,0.078,0
2018-06-27T14:04:16Z,17.763,10.2785,0.2912,1.0916,122.369,86.3568,7.6191,67.955,6.942,329.0054,0.12561,0.0575,0.077,0
2018-06-27T14:04:16Z,17.789,10.2775,0.2548,1.2796,122.453,86.397893,7.6133,67.903,6.939,329.384,0.12563,0.0575,0.08,0
2018-06-27T14:04:16Z,17.816,10.2764,0.3276,1.3333,122.377,86.361905,7.6094,67.867,6.943,329.119,0.12547,0.0575,0.085,0
2018-06-27T14:04:16Z,17.836,10.2753,0.2912,1.2796,122.46,86.401588,7.6104,67.875,6.941,329.0811,0.12549,0.0575,0.09,0
2018-06-27T14:04:16Z,17.854,10.2744,0.2993,1.3065,122.464,86.407978,7.6114,67.883,6.942,329.1569,0.12567,0.0575,0.095,0
2018-06-27T14:04:16Z,17.871,10.2738,0.2993,1.2125,122.468,86.413422,7.6199,67.957,6.94,329.3461,0.12554,0.0575,0.094,0
2018-06-27T14:04:16Z,17.891,10.2734,0.2912,1.2125,122.471,86.394816,7.6196,67.952,6.94,328.7404,0.12554,0.0575,0.089,0
2018-06-27T14:04:16Z,17.914,10.2729,0.2346,1.2931,122.314,86.312201,7.6162,67.921,6.941,329.3461,0.12565,0.0574,0.085,0
2018-06-27T14:04:16Z,17.935,10.2725,0.3033,1.2662,122.474,86.397302,7.6081,67.847,6.942,329.3083,0.12571,0.0575,0.082,0
2018-06-27T14:04:16Z,17.956,10.2722,0.364,1.2662,122.555,86.467313,7.6001,67.775,6.944,329.2704,0.12568,0.0576,0.08,0
2018-06-27T14:04:16Z,17.975,10.272,0.3518,1.3333,122.477,86.403476,7.5958,67.736,6.94,329.3083,0.12562,0.0575,0.079,0
2018-06-27T14:04:16Z,17.993,10.2719,0.3437,1.2662,122.478,86.417278,7.5819,67.611,6.942,329.384,0.12566,0.0575,0.079,0
2018-06-27T14:04:16Z,18.014,10.2716,0.368,1.2931,122.559,86.450137,7.5706,67.509,6.942,329.2326,0.12557,0.0576,0.08,0
2018-06-27T14:04:16Z,18.035,10.2709,0.3276,1.2125,122.4,86.362585,7.5611,67.423,6.941,329.3083,0.12555,0.0575,0.08,0
2018-06-27T14:04:16Z,18.055,10.2699,0.2912,1.0245,122.401,86.347834,7.5561,67.378,6.942,329.4976,0.12556,0.0575,0.079,0
2018-06-27T14:04:16Z,18.076,10.2688,0.3073,1.0648,122.483,86.409029,7.5546,67.365,6.943,329.119,0.12558,0.0575,0.078,0
2018-06-27T14:04:16Z,18.096,10.2677,0.2912,1.0514,122.487,86.405367,7.5519,67.341,6.942,329.1569,0.12546,0.0575,0.079,0
2018-06-27T14:04:16Z,18.119,10.2671,0.2912,1.0916,122.49,86.411861,7.5527,67.347,6.943,329.3461,0.12553,0.0575,0.08,0
2018-06-27T14:04:16Z,18.145,10.2662,0.2831,1.0916,122.574,86.460416,7.5543,67.359,6.942,329.4976,0.12569,0.0576,0.083,0
2018-06-27T14:04:16Z,18.169,10.2653,0.2831,1.0111,122.496,86.404409,7.5508,67.326,6.942,329.6111,0.1256,0.0575,0.085,0
2018-06-27T14:04:16Z,18.19,10.2651,0.2669,1.0916,122.42,86.362627,7.5443,67.267,6.941,329.5354,0.12557,0.0575,0.087,0
2018-06-27T14:04:16Z,18.211,10.2647,0.3073,0.9574,122.582,86.45295,7.5374,67.203,6.939,329.5354,0.12555,0.0576,0.088,0
2018-06-27T14:04:16Z,18.236,10.2639,0.2305,1.0379,122.503,86.410941,7.535,67.18,6.94,329.4976,0.12556,0.0575,0.09,0
2018-06-27T14:04:16Z,18.258,10.2628,0.2346,1.0514,122.504,86.414906,7.5135,66.987,6.94,329.5733,0.12567,0.0575,0.09,0
2018-06-27T14:04:16Z,18.282,10.2623,0.2386,1.1319,122.666,86.507485,7.5093,66.948,6.94,329.5354,0.12568,0.0576,0.09,0
2018-06-27T14:04:16Z,18.299,10.2627,0.2103,0.9976,122.511,86.414666,7.5054,66.912,6.937,329.2704,0.12559,0.0575,0.089,0
2018-06-27T14:04:16Z,18.314,10.2626,0.2063,1.0379,122.434,86.352017,7.4976,66.841,6.94,329.7626,0.1257,0.0575,0.085,0
2018-06-27T14:04:16Z,18.329,10.2621,0.2103,1.0782,122.512,86.407048,7.4878,66.752,6.939,329.8004,0.12565,0.0575,0.081,0
2018-06-27T14:04:16Z,18.346,10.2609,0.2143,1.0111,122.512,86.405647,7.4707,66.598,6.94,329.384,0.12562,0.0575,0.077,0
2018-06-27T14:04:16Z,18.363,10.2596,0.2063,1.1051,122.513,86.413227,7.4542,66.45,6.94,329.6111,0.12582,0.0575,0.073,0
2018-06-27T14:04:16Z,18.379,10.2588,0.2993,1.1319,122.598,86.457083,7.4316,66.245,6.939,329.7626,0.12571,0.0576,0.068,0
2018-06-27T14:04:16Z,18.398,10.2577,0.275,1.1856,122.522,86.410539,7.4127,66.075,6.941,329.9519,0.12543,0.0575,0.066,0
2018-06-27T14:04:16Z,18.417,10.2563,0.2588,1.1588,122.446,86.352217,7.383,65.808,6.94,329.8004,0.12555,0.0575,0.065,0
2018-06-27T14:04:16Z,18.437,10.2552,0.3073,1.0245,122.529,86.410731,7.3777,65.76,6.937,329.649,0.12562,0.0575,0.067,0
2018-06-27T14:04:16Z,18.459,10.2545,0.2912,1.0514,122.534,86.39719,7.3434,65.454,6.94,329.5354,0.12553,0.0575,0.071,0
2018-06-27T14:04:16Z,18.478,10.2536,0.275,1.0245,122.458,86.36907,7.3297,65.331,6.939,329.8004,0.12554,0.0575,0.073,0
2018-06-27T14:04:16Z,18.496,10.2529,0.271,1.0111,122.62,86.445726,7.3205,65.248,6.938,329.6111,0.12548,0.0576,0.075,0
2018-06-27T14:04:16Z,18.516,10.2518,0.3073,1.1722,122.543,86.42073,7.3083,65.138,6.938,330.0276,0.1256,0.0575,0.076,0
2018-06-27T14:04:16Z,18.537,10.2508,0.2952,1.1319,122.546,86.400179,7.3027,65.087,6.94,329.8761,0.12564,0.0575,0.077,0
2018-06-27T14:04:16Z,18.559,10.2497,0.2912,1.0111,122.55,86.411836,7.293,64.998,6.938,329.4219,0.12561,0.0575,0.079,0
2018-06-27T14:04:16Z,18.58,10.2485,0.2669,1.0782,122.553,86.406225,7.29,64.97,6.937,329.8383,0.12569,0.0575,0.079,0
2018-06-27T14:04:16Z,18.601,10.247,0.2831,1.0916,122.557,86.407163,7.2901,64.971,6.937,329.6869,0.12556,0.0575,0.08,0
2018-06-27T14:04:16Z,18.62,10.2457,0.2912,1.0782,122.64,86.470139,7.2942,65.007,6.939,329.7247,0.12559,0.0576,0.08,0
2018-06-27T14:04:16Z,18.64,10.2449,0.2831,1.0916,122.685,86.476525,7.2897,64.965,6.938,329.9519,0.12568,0.0576,0.081,0
2018-06-27T14:04:16Z,18.659,10.2443,0.2993,1.1453,122.491,86.369485,7.2861,64.931,6.936,329.5354,0.12561,0.0575,0.08,0
2018-06-27T14:04:16Z,18.675,10.244,0.2831,1.0782,122.653,86.454681,7.2927,64.987,6.938,329.7247,0.12559,0.0576,0.079,0
2018-06-27T14:04:16Z,18.692,10.2437,0.2952,1.0514,122.694,86.489436,7.2953,65.007,6.938,329.6869,0.12561,0.0576,0.076,0
2018-06-27T14:04:16Z,18.71,10.2428,0.2831,1.0648,122.576,86.415437,7.2934,64.986,6.939,329.8004,0.12558,0.0576,0.074,0
2018-06-27T14:04:16Z,18.728,10.2416,0.2912,0.9842,122.737,86.517039,7.2917,64.969,6.938,329.7247,0.12562,0.0576,0.072,0
2018-06-27T14:04:16Z,18.748,10.2407,0.2831,1.0916,122.7,86.48193,7.2913,64.964,6.939,329.8761,0.12567,0.0576,0.071,0
2018-06-27T14:04:16Z,18.764,10.24,0.2952,1.0379,122.585,86.429398,7.2866,64.92,6.938,329.3083,0.12564,0.0576,0.07,0
2018-06-27T14:04:16Z,18.782,10.2396,0.3073,1.1051,122.787,86.522949,7.2722,64.789,6.939,329.6869,0.1257,0.0576,0.069,0
2018-06-27T14:04:16Z,18.799,10.239,0.2871,1.0379,122.71,86.514178,7.2643,64.716,6.939,329.5354,0.12567,0.0576,0.069,0
2018-06-27T14:04:16Z,18.815,10.2381,0.2871,1.1051,122.791,86.529515,7.2518,64.601,6.937,330.0276,0.12567,0.0576,0.069,0
2018-06-27T14:04:16Z,18.832,10.2369,0.2993,1.0916,122.713,86.503863,7.2362,64.458,6.94,329.8761,0.12561,0.0576,0.069,0
2018-06-27T14:04:16Z,18.848,10.235,0.275,1.0111,122.716,86.486635,7.2319,64.416,6.938,329.8004,0.12562,0.0576,0.068,0
2018-06-27T14:04:16Z,18.869,10.2328,0.275,1.0111,122.76,86.521223,7.2181,64.289,6.936,329.5354,0.12565,0.0576,0.068,0
2018-06-27T14:04:16Z,18.889,10.2305,0.2871,1.0379,122.727,86.490555,7.2042,64.161,6.938,329.6869,0.12563,0.0576,0.068,0
2018-06-27T14:04:16Z,18.906,10.2288,0.2952,1.0648,122.734,86.495069,7.1987,64.109,6.936,329.9519,0.12557,0.0576,0.069,0
2018-06-27T14:04:16Z,18.925,10.2279,0.279,1.1588,122.822,86.545344,7.1885,64.015,6.937,329.9519,0.12547,0.0577,0.071,0
2018-06-27T14:04:16Z,18.943,10.2263,0.2993,0.9976,122.829,86.54693,7.1797,63.934,6.936,329.7247,0.12557,0.0577,0.072,0
2018-06-27T14:04:16Z,18.957,10.2244,0.2831,1.0782,122.752,86.493097,7.1703,63.848,6.936,329.9519,0.12561,0.0576,0.072,0
2018-06-27T14:04:16Z,18.972,10.2227,0.3073,1.0648,122.797,86.523136,7.1541,63.701,6.935,330.179,0.12558,0.0576,0.07,0
2018-06-27T14:04:16Z,18.986,10.2205,0.279,1.0245,122.844,86.539283,7.1395,63.569,6.937,330.0276,0.12556,0.0577,0.068,0
2018-06-27T14:04:16Z,19.002,10.218,0.2912,1.1319,122.77,86.50274,7.1239,63.427,6.937,330.1033,0.12565,0.0576,0.065,0
2018-06-27T14:04:16Z,19.022,10.2156,0.2993,1.0111,122.817,86.509149,7.0891,63.114,6.935,329.9897,0.12556,0.0577,0.064,0
2018-06-27T14:04:16Z,19.047,10.2128,0.3073,1.1319,122.786,86.501576,7.0425,62.696,6.937,330.3683,0.12559,0.0576,0.065,0
2018-06-27T14:04:16Z,19.067,10.2104,0.2831,1.1453,122.874,86.541901,6.9901,62.228,6.935,330.179,0.12568,0.0577,0.068,0
2018-06-27T14:04:16Z,19.084,10.2081,0.279,1.1319,122.884,86.54817,6.9233,61.633,6.936,330.2547,0.1255,0.0577,0.071,0
2018-06-27T14:04:16Z,19.101,10.206,0.279,1.0111,122.892,86.553246,6.844,60.924,6.937,330.2547,0.1256,0.0577,0.073,0
2018-06-27T14:04:16Z,19.12,10.2041,0.2912,1.0514,122.98,86.595057,6.7718,60.278,6.934,329.9519,0.12556,0.0577,0.075,0
2018-06-27T14:04:16Z,19.14,10.2023,0.2993,1.0379,122.988,86.615077,6.6901,59.547,6.934,330.4061,0.12552,0.0577,0.076,0
2018-06-27T14:04:16Z,19.156,10.2008,0.279,1.0648,123.074,86.64727,6.6298,59.007,6.933,329.8761,0.12567,0.0578,0.075,0
2018-06-27T14:04:16Z,19.169,10.1992,0.2831,1.0648,123.159,86.733402,6.5831,58.59,6.934,330.3304,0.12555,0.0578,0.072,0
2018-06-27T14:04:16Z,19.185,10.1974,0.2952,1.0245,123.324,86.805234,6.5286,58.102,6.934,330.1033,0.1256,0.0579,0.068,0
2018-06-27T14:04:16Z,19.203,10.1954,0.275,1.1588,123.25,86.795753,6.4965,57.814,6.932,330.1033,0.12573,0.0578,0.067,0
2018-06-27T14:04:16Z,19.219,10.1934,0.275,1.0111,123.336,86.80467,6.4742,57.613,6.934,330.1033,0.12562,0.0579,0.065,0
2018-06-27T14:04:16Z,19.236,10.1926,0.275,1.0648,123.263,86.79414,6.4557,57.446,6.934,329.9897,0.12564,0.0578,0.065,0
2018-06-27T14:04:16Z,19.254,10.1915,0.2831,1.0916,123.35,86.808863,6.4273,57.19,6.934,330.444,0.12555,0.0579,0.064,0
2018-06-27T14:04:16Z,19.273,10.1895,0.2993,1.0916,123.273,86.786351,6.4112,57.045,6.934,330.2169,0.12556,0.0578,0.065,0
2018-06-27T14:04:16Z,19.29,10.1873,0.2952,1.0648,123.357,86.822156,6.3809,56.773,6.933,330.2926,0.12565,0.0579,0.067,0
2018-06-27T14:04:16Z,19.308,10.1849,0.3073,1.0379,123.363,86.823773,6.347,56.469,6.931,330.4819,0.12566,0.0579,0.068,0
2018-06-27T14:04:16Z,19.323,10.1828,0.275,1.0379,123.371,86.84381,6.3171,56.202,6.931,330.2169,0.12558,0.0579,0.068,0
2018-06-27T14:04:16Z,19.334,10.1811,0.2912,1.0111,123.539,86.916162,6.2689,55.771,6.931,330.4061,0.1255,0.058,0.066,0
2018-06-27T14:04:16Z,19.347,10.1794,0.2952,1.2259,123.387,86.852674,6.2307,55.427,6.931,330.4819,0.1257,0.0579,0.064,0
2018-06-27T14:04:16Z,19.365,10.1777,0.2831,1.2259,123.512,86.893087,6.1968,55.121,6.93,330.444,0.12563,0.058,0.062,0
2018-06-27T14:04:16Z,19.389,10.1759,0.2669,1.1856,123.558,86.955075,6.1496,54.697,6.93,330.6333,0.12561,0.058,0.063,0
2018-06-27T14:04:16Z,19.419,10.1739,0.2912,1.3065,123.604,86.953944,6.1241,54.468,6.927,330.8604,0.12582,0.058,0.067,0
2018-06-27T14:04:16Z,19.448,10.1717,0.2912,1.2393,123.611,86.983703,6.088,54.145,6.926,330.8604,0.12572,0.058,0.074,0
2018-06-27T14:04:16Z,19.474,10.1697,0.3033,1.2125,123.737,87.036981,6.0612,53.905,6.924,330.5954,0.12553,0.0581,0.082,0
2018-06-27T14:04:16Z,19.493,10.1681,0.279,1.1991,123.705,87.036316,6.0417,53.729,6.925,330.6711,0.12551,0.058,0.089,0
2018-06-27T14:04:16Z,19.506,10.1667,0.3073,1.2393,123.792,87.073738,6.0251,53.578,6.925,330.6711,0.12559,0.0581,0.092,0
2018-06-27T14:04:16Z,19.521,10.1655,0.2629,1.2662,123.837,87.109352,6.0091,53.43,6.922,330.8604,0.12557,0.0581,0.09,0
2018-06-27T14:04:16Z,19.541,10.1637,0.2993,1.2796,123.802,87.081201,6.0041,53.381,6.923,330.9361,0.12545,0.0581,0.086,0
2018-06-27T14:04:16Z,19.562,10.161,0.3357,1.3333,123.886,87.13851,6.001,53.351,6.921,330.8983,0.12541,0.0581,0.081,0
2018-06-27T14:04:16Z,19.585,10.1575,0.2871,1.3468,124.012,87.216446,5.9916,53.265,6.922,330.709,0.1256,0.0582,0.076,0
2018-06-27T14:04:16Z,19.604,10.1543,0.2103,1.4139,123.981,87.192358,5.9881,53.232,6.92,330.7847,0.12567,0.0582,0.074,0
2018-06-27T14:04:16Z,19.62,10.1523,0.2386,1.4676,123.954,87.168489,5.9716,53.083,6.921,330.8983,0.1257,0.0581,0.073,0
2018-06-27T14:04:16Z,19.636,10.151,0.2265,1.4139,123.925,87.127214,5.9673,53.041,6.92,330.8604,0.12559,0.0581,0.073,0
2018-06-27T14:04:16Z,19.65,10.1501,0.1941,1.5482,123.853,87.095054,5.9481,52.867,6.918,330.8983,0.12552,0.0581,0.073,0
2018-06-27T14:04:16Z,19.665,10.1481,0.2143,1.5885,123.977,87.149046,5.9311,52.71,6.919,331.0497,0.12563,0.0582,0.071,0
2018-06-27T14:04:16Z,19.681,10.1447,0.3073,1.9242,123.941,87.149229,5.9024,52.45,6.918,330.7469,0.12556,0.0581,0.067,0
2018-06-27T14:04:16Z,19.698,10.1404,0.2912,1.9107,123.947,87.124564,5.8856,52.296,6.918,331.0497,0.12555,0.0581,0.064,0
2018-06-27T14:04:16Z,19.718,10.1372,0.3073,2.0182,123.919,87.120275,5.847,51.948,6.915,331.1633,0.12558,0.0581,0.063,0
2018-06-27T14:04:16Z,19.742,10.1351,0.2912,1.8705,123.975,87.124834,5.8032,51.554,6.914,330.9361,0.12559,0.0581,0.066,0
2018-06-27T14:04:16Z,19.763,10.1328,0.279,1.9107,123.906,87.08916,5.7634,51.198,6.912,331.0119,0.12547,0.0581,0.069,0
2018-06-27T14:04:16Z,19.781,10.1309,0.2669,1.8167,124.033,87.164676,5.6962,50.597,6.913,330.9361,0.12543,0.0582,0.073,0
2018-06-27T14:04:16Z,19.797,10.1293,0.279,1.9645,124.081,87.179534,5.6406,50.101,6.913,330.7469,0.1255,0.0582,0.075,0
2018-06-27T14:04:16Z,19.809,10.1267,0.279,2.0047,124.008,87.159877,5.5737,49.505,6.913,330.9361,0.12558,0.0582,0.074,0
2018-06-27T14:04:16Z,19.824,10.1233,0.3599,2.1927,124.213,87.248611,5.4951,48.806,6.912,331.1633,0.12562,0.0583,0.072,0
2018-06-27T14:04:16Z,19.841,10.1193,0.3397,2.0584,124.103,87.217785,5.4311,48.235,6.912,330.8604,0.12557,0.0582,0.069,0
2018-06-27T14:04:16Z,19.858,10.1156,0.3478,2.1122,124.194,87.227978,5.3607,47.609,6.912,330.7469,0.12559,0.0582,0.066,0
2018-06-27T14:04:16Z,19.877,10.1114,0.3478,2.0719,124.249,87.2954,5.2963,47.036,6.913,330.8604,0.1256,0.0583,0.064,0
2018-06-27T14:04:16Z,19.899,10.1067,0.2669,2.1122,124.421,87.371767,5.2469,46.598,6.91,330.7469,0.12551,0.0583,0.065,0
